Sensor,Data,Valor,Direcao_Saida,Unidade,Estado
PZ-BM-BV-12,2014-06-30 09:50:00,59.15,Cota Piezométrica,m,normal
PZ-BM-BV-36,2014-07-03 14:50:00,44.13,Cota Piezométrica,m,normal
PZ-BM-BV-36,2014-07-03 14:50:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2014-07-07 08:00:00,30.67,Cota Piezométrica,m,normal
PZ-BM-BV-33,2014-07-07 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2014-07-07 08:00:00,41.24,Cota Piezométrica,m,normal
PZ-BM-BV-34,2014-07-07 08:00:00,1.49,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2014-07-07 08:00:00,47.07,Cota Piezométrica,m,normal
PZ-BM-BV-53,2014-07-07 08:00:00,30.01,Cota Piezométrica,m,normal
PZ-BM-BV-53,2014-07-07 08:00:00,2.27,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2014-07-07 08:00:00,1.03,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2014-07-07 08:00:00,30.83,Cota Piezométrica,m,normal
PZ-BM-BV-54,2014-07-07 08:00:00,28.96,Cota Piezométrica,m,normal
PZ-BM-BV-54,2014-07-07 08:00:00,4.39,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2014-07-07 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2014-07-07 08:00:00,8.27,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-33,2014-07-07 08:00:00,54.1,Cota Piezométrica,m,normal
PZ-BM-BV-13,2014-07-07 08:00:00,69.96,Cota Piezométrica,m,normal
PZ-BM-BV-11,2014-07-07 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-14,2014-07-07 08:00:00,6.34,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2014-07-07 08:00:00,74.48,Cota Piezométrica,m,normal
PZ-BM-BV-14,2014-07-07 08:00:00,60.78,Cota Piezométrica,m,normal
PZ-BM-BV-13,2014-07-07 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-12,2014-07-07 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-12,2014-07-07 08:00:00,59.15,Cota Piezométrica,m,normal
PZ-BM-BV-32,2014-07-07 08:00:00,3.61,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-32,2014-07-07 08:00:00,41.21,Cota Piezométrica,m,normal
PZ-BM-BV-72,2014-07-07 08:20:00,65.21,Cota Piezométrica,m,normal
PZ-BM-BV-72,2014-07-07 08:20:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-36,2014-07-14 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-36,2014-07-14 08:00:00,44.13,Cota Piezométrica,m,normal
PZ-BM-BV-54,2014-07-14 09:05:00,29.51,Cota Piezométrica,m,normal
PZ-BM-BV-54,2014-07-14 09:05:00,4.94,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2014-07-14 09:05:00,1.03,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2014-07-14 09:05:00,30.83,Cota Piezométrica,m,normal
PZ-BM-BV-32,2014-07-14 09:05:00,41.43,Cota Piezométrica,m,normal
PZ-BM-BV-32,2014-07-14 09:05:00,3.83,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-33,2014-07-14 09:05:00,54.1,Cota Piezométrica,m,normal
PZ-BM-BV-33,2014-07-14 09:05:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2014-07-14 09:05:00,29.46,Cota Piezométrica,m,normal
PZ-BM-BV-55,2014-07-14 09:05:00,7.06,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2014-07-14 09:05:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-13,2014-07-14 09:05:00,69.96,Cota Piezométrica,m,normal
PZ-BM-BV-11,2014-07-14 09:05:00,74.48,Cota Piezométrica,m,normal
PZ-BM-BV-11,2014-07-14 09:05:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-14,2014-07-14 09:05:00,6.18,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-14,2014-07-14 09:05:00,60.62,Cota Piezométrica,m,normal
PZ-BM-BV-12,2014-07-14 09:05:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2014-07-14 09:05:00,47.07,Cota Piezométrica,m,normal
PZ-BM-BV-53,2014-07-14 09:05:00,1.9,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-12,2014-07-14 09:05:00,59.15,Cota Piezométrica,m,normal
PZ-BM-BV-13,2014-07-14 09:05:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2014-07-14 09:05:00,1.68,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2014-07-14 09:05:00,41.43,Cota Piezométrica,m,normal
PZ-BM-BV-53,2014-07-14 09:05:00,29.64,Cota Piezométrica,m,normal
PZ-BM-BV-72,2014-07-14 09:44:00,65.21,Cota Piezométrica,m,normal
PZ-BM-BV-72,2014-07-14 09:44:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2014-07-21 09:00:00,1.76,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-12,2014-07-21 09:00:00,59.15,Cota Piezométrica,m,normal
PZ-BM-BV-32,2014-07-21 09:00:00,41.58,Cota Piezométrica,m,normal
PZ-BM-BV-32,2014-07-21 09:00:00,3.98,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2014-07-21 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2014-07-21 09:00:00,65.21,Cota Piezométrica,m,normal
PZ-BM-BV-14,2014-07-21 09:00:00,5.99,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2014-07-21 09:00:00,4.87,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2014-07-21 09:00:00,29.44,Cota Piezométrica,m,normal
PZ-BM-BV-36,2014-07-21 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2014-07-21 09:00:00,41.51,Cota Piezométrica,m,normal
PZ-BM-BV-52,2014-07-21 09:00:00,1.51,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2014-07-21 09:00:00,31.31,Cota Piezométrica,m,normal
PZ-BM-BV-33,2014-07-21 09:00:00,54.1,Cota Piezométrica,m,normal
PZ-BM-BV-14,2014-07-21 09:00:00,60.43,Cota Piezométrica,m,normal
PZ-BM-BV-36,2014-07-21 09:00:00,44.13,Cota Piezométrica,m,normal
PZ-BM-BV-33,2014-07-21 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2014-07-21 09:00:00,6.98,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-13,2014-07-21 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-13,2014-07-21 09:00:00,69.96,Cota Piezométrica,m,normal
PZ-BM-BV-53,2014-07-21 09:00:00,29.2,Cota Piezométrica,m,normal
PZ-BM-BV-31,2014-07-21 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2014-07-21 09:00:00,47.07,Cota Piezométrica,m,normal
PZ-BM-BV-12,2014-07-21 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2014-07-21 09:00:00,74.48,Cota Piezométrica,m,normal
PZ-BM-BV-55,2014-07-21 09:00:00,29.38,Cota Piezométrica,m,normal
PZ-BM-BV-53,2014-07-21 09:00:00,1.46,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2014-07-21 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-07-25 09:30:00,33.0,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-07-25 09:30:00,0.0,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-25 09:30:00,33.06,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-25 09:30:00,0.0,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-25 10:00:00,0.4,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-25 10:00:00,33.46,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-25 10:00:00,0.31,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-07-25 10:00:00,33.31,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-25 10:20:00,32.85,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-25 10:20:00,-0.15,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-25 10:30:00,-0.09,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-25 10:30:00,32.97,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-25 10:40:00,32.97,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-25 10:40:00,-0.03,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-25 11:00:00,0.03,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-07-25 11:00:00,33.07,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-25 11:00:00,0.07,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-25 11:00:00,33.09,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-07-25 11:40:00,33.07,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-07-25 11:40:00,0.01,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-07-25 11:41:00,0.07,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-25 11:41:00,33.07,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-07-25 11:41:00,0.01,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-07-25 11:41:00,33.07,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-07-25 15:00:00,33.06,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-25 15:00:00,33.07,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-25 15:00:00,0.07,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-25 15:00:00,0.0,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-07-26 08:41:00,0.07,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-07-26 08:41:00,33.07,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-07-26 08:41:00,0.11,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-26 08:41:00,33.17,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-26 16:20:00,33.08,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-26 16:20:00,0.08,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-26 16:20:00,0.12,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-26 16:20:00,33.18,Cota Piezométrica,m,normal
PZ-BM-BV-12,2014-07-28 08:00:00,59.15,Cota Piezométrica,m,normal
PZ-BM-BV-14,2014-07-28 08:00:00,5.8,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2014-07-28 08:00:00,7.26,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2014-07-28 08:00:00,29.66,Cota Piezométrica,m,normal
PZ-BM-BV-13,2014-07-28 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-32,2014-07-28 08:00:00,41.76,Cota Piezométrica,m,normal
PZ-BM-BV-11,2014-07-28 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2014-07-28 08:00:00,74.48,Cota Piezométrica,m,normal
PZ-BM-BV-36,2014-07-28 08:00:00,44.13,Cota Piezométrica,m,normal
PZ-BM-BV-36,2014-07-28 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2014-07-28 08:00:00,4.87,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2014-07-28 08:00:00,29.44,Cota Piezométrica,m,normal
PZ-BM-BV-13,2014-07-28 08:00:00,69.96,Cota Piezométrica,m,normal
PZ-BM-BV-32,2014-07-28 08:00:00,4.16,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-14,2014-07-28 08:00:00,60.24,Cota Piezométrica,m,normal
PZ-BM-BV-31,2014-07-28 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-12,2014-07-28 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2014-07-28 08:00:00,41.63,Cota Piezométrica,m,normal
PZ-BM-BV-53,2014-07-28 08:00:00,29.2,Cota Piezométrica,m,normal
PZ-BM-BV-33,2014-07-28 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-33,2014-07-28 08:00:00,54.1,Cota Piezométrica,m,normal
PZ-BM-BV-53,2014-07-28 08:00:00,1.46,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2014-07-28 08:00:00,1.92,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2014-07-28 08:00:00,31.72,Cota Piezométrica,m,normal
PZ-BM-BV-34,2014-07-28 08:00:00,1.88,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2014-07-28 08:00:00,47.07,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-28 11:11:00,0.07,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-07-28 11:11:00,33.07,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-07-28 11:13:00,0.11,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-28 11:13:00,33.17,Cota Piezométrica,m,normal
PZ-BM-BV-72,2014-07-29 08:00:00,65.21,Cota Piezométrica,m,normal
PZ-BM-BV-72,2014-07-29 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-07-29 08:05:00,33.07,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-07-29 08:05:00,33.17,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-29 08:05:00,0.07,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-29 08:05:00,0.11,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-29 15:53:00,0.13,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-29 15:53:00,33.19,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-29 15:55:00,0.08,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-07-29 15:55:00,33.08,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-30 08:20:00,33.07,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-30 08:20:00,0.07,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-30 08:20:00,33.19,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-07-30 08:20:00,0.13,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-07-30 16:00:00,0.07,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-30 16:00:00,0.13,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-30 16:00:00,33.19,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-30 16:00:00,33.07,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-31 08:20:00,33.09,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-07-31 08:20:00,0.09,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-31 08:20:00,0.14,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-07-31 08:20:00,33.2,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-08-02 16:20:00,0.09,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-08-02 16:20:00,33.09,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-08-02 16:20:00,0.14,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-08-02 16:20:00,33.2,Cota Piezométrica,m,normal
PZ-BM-BV-54,2014-08-04 08:00:00,5.08,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2014-08-04 08:00:00,2.29,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2014-08-04 08:00:00,32.09,Cota Piezométrica,m,normal
PZ-BM-BV-53,2014-08-04 08:00:00,29.36,Cota Piezométrica,m,normal
PZ-BM-BV-55,2014-08-04 08:00:00,7.21,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2014-08-04 08:00:00,29.61,Cota Piezométrica,m,normal
PZ-BM-BV-53,2014-08-04 08:00:00,1.62,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2014-08-04 08:00:00,29.65,Cota Piezométrica,m,normal
PZ-BM-BV-72,2014-08-04 08:40:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2014-08-04 08:40:00,65.21,Cota Piezométrica,m,normal
PZ-BM-BV-11,2014-08-04 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2014-08-04 09:00:00,74.48,Cota Piezométrica,m,normal
PZ-BM-BV-36,2014-08-04 09:00:00,44.15,Cota Piezométrica,m,normal
PZ-BM-BV-12,2014-08-04 09:00:00,59.15,Cota Piezométrica,m,normal
PZ-BM-BV-31,2014-08-04 09:00:00,47.07,Cota Piezométrica,m,normal
PZ-BM-BV-13,2014-08-04 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-32,2014-08-04 09:00:00,42.06,Cota Piezométrica,m,normal
PZ-BM-BV-32,2014-08-04 09:00:00,4.46,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-13,2014-08-04 09:00:00,69.96,Cota Piezométrica,m,normal
PZ-BM-BV-14,2014-08-04 09:00:00,60.09,Cota Piezométrica,m,normal
PZ-BM-BV-14,2014-08-04 09:00:00,5.65,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-36,2014-08-04 09:00:00,0.02,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2014-08-04 09:00:00,41.75,Cota Piezométrica,m,normal
PZ-BM-BV-34,2014-08-04 09:00:00,2.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-33,2014-08-04 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2014-08-04 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-33,2014-08-04 09:00:00,54.1,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-08-04 09:00:00,0.08,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-08-04 09:00:00,33.2,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-08-04 09:00:00,0.14,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-08-04 09:00:00,33.08,Cota Piezométrica,m,normal
PZ-BM-BV-12,2014-08-04 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-08-05 09:15:00,0.08,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-08-05 09:15:00,33.08,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-08-05 09:15:00,0.14,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-08-05 09:15:00,33.2,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-08-06 09:30:00,33.21,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-08-06 09:30:00,0.15,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-08-06 09:30:00,33.08,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-08-06 09:30:00,0.08,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-08-08 08:30:00,0.1,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-08-08 08:30:00,33.1,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-08-08 08:30:00,33.23,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-08-08 08:30:00,0.17,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2014-08-11 08:54:00,65.21,Cota Piezométrica,m,normal
PZ-BM-BV-72,2014-08-11 08:54:00,0.0,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-08-11 08:55:00,0.2,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-08-11 08:55:00,33.26,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-08-11 08:55:00,0.08,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-08-11 08:55:00,33.08,Cota Piezométrica,m,normal
PZ-BM-BV-12,2014-08-11 09:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-13,2014-08-11 09:30:00,69.96,Cota Piezométrica,m,normal
PZ-BM-BV-13,2014-08-11 09:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-14,2014-08-11 09:30:00,5.52,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-14,2014-08-11 09:30:00,59.96,Cota Piezométrica,m,normal
PZ-BM-BV-12,2014-08-11 09:30:00,59.15,Cota Piezométrica,m,normal
PZ-BM-BV-11,2014-08-11 09:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2014-08-11 09:30:00,74.48,Cota Piezométrica,m,normal
PZ-BM-BV-32,2014-08-11 09:57:00,4.62,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-33,2014-08-11 09:57:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-36,2014-08-11 09:57:00,44.15,Cota Piezométrica,m,normal
PZ-BM-BV-34,2014-08-11 09:57:00,41.92,Cota Piezométrica,m,normal
PZ-BM-BV-34,2014-08-11 09:57:00,2.17,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-36,2014-08-11 09:57:00,0.02,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2014-08-11 09:57:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2014-08-11 09:57:00,47.07,Cota Piezométrica,m,normal
PZ-BM-BV-32,2014-08-11 09:57:00,42.22,Cota Piezométrica,m,normal
PZ-BM-BV-33,2014-08-11 09:57:00,54.1,Cota Piezométrica,m,normal
PZ-BM-BV-51,2014-08-11 10:00:00,41.4,Cota Piezométrica,m,normal
PZ-BM-BV-55,2014-08-11 10:00:00,7.2,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2014-08-11 10:00:00,29.6,Cota Piezométrica,m,normal
PZ-BM-BV-51,2014-08-11 10:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2014-08-11 10:00:00,5.09,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2014-08-11 10:00:00,32.5,Cota Piezométrica,m,normal
PZ-BM-BV-52,2014-08-11 10:00:00,2.7,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2014-08-11 10:00:00,29.66,Cota Piezométrica,m,normal
PZ-BM-BV-53,2014-08-11 10:00:00,29.36,Cota Piezométrica,m,normal
PZ-BM-BV-53,2014-08-11 10:00:00,1.62,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-08-13 08:34:00,0.21,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-08-13 08:34:00,33.27,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-08-13 08:34:00,33.09,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-08-13 08:34:00,0.09,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-08-14 08:00:00,33.27,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-08-14 08:00:00,0.21,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-08-14 08:00:00,0.09,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-08-14 08:00:00,33.09,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-08-16 08:40:00,33.09,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-08-16 08:40:00,0.2,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-08-16 08:40:00,33.26,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-08-16 08:40:00,0.09,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2014-08-18 07:57:00,0.2,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-08-18 07:57:00,33.25,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-08-18 07:57:00,33.2,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-08-18 07:57:00,0.19,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-32,2014-08-18 08:10:00,42.4,Cota Piezométrica,m,normal
PZ-BM-BV-36,2014-08-18 08:10:00,44.13,Cota Piezométrica,m,normal
PZ-BM-BV-34,2014-08-18 08:10:00,41.92,Cota Piezométrica,m,normal
PZ-BM-BV-34,2014-08-18 08:10:00,2.17,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-33,2014-08-18 08:10:00,54.1,Cota Piezométrica,m,normal
PZ-BM-BV-31,2014-08-18 08:10:00,47.07,Cota Piezométrica,m,normal
PZ-BM-BV-31,2014-08-18 08:10:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-33,2014-08-18 08:10:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-32,2014-08-18 08:10:00,4.8,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-36,2014-08-18 08:10:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2014-08-18 08:10:00,74.48,Cota Piezométrica,m,normal
PZ-BM-BV-14,2014-08-18 08:10:00,5.52,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-14,2014-08-18 08:10:00,59.96,Cota Piezométrica,m,normal
PZ-BM-BV-12,2014-08-18 08:10:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-12,2014-08-18 08:10:00,59.15,Cota Piezométrica,m,normal
PZ-BM-BV-13,2014-08-18 08:10:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2014-08-18 08:10:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-13,2014-08-18 08:10:00,69.96,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-08-19 07:57:00,33.2,Cota Piezométrica,m,normal
PE-BM-BV-52,2014-08-19 07:57:00,0.19,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2014-08-19 07:57:00,33.25,Cota Piezométrica,m,normal
PE-BM-BV-51,2014-08-19 07:57:00,0.2,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-51,2014-08-19 08:55:00,41.4,Cota Piezométrica,m,normal
PZ-BM-BV-51,2014-08-19 08:55:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2014-08-19 08:55:00,7.3,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2014-08-19 08:55:00,29.7,Cota Piezométrica,m,normal
PZ-BM-BV-53,2014-08-19 08:55:00,1.51,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-53,2014-08-19 08:55:00,29.25,Cota Piezométrica,m,normal
PZ-BM-BV-54,2014-08-19 08:55:00,29.54,Cota Piezométrica,m,normal
PZ-BM-BV-52,2014-08-19 08:55:00,32.56,Cota Piezométrica,m,normal
PZ-BM-BV-54,2014-08-19 08:55:00,4.97,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2014-08-19 08:55:00,2.76,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2014-08-19 10:40:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-71,2014-08-19 10:40:00,65.45,Cota Piezométrica,m,normal
